abs-error-CC,abs-error-CC-predicted,abs-error-ACC,abs-error-ACC-predicted,abs-error-PACC,abs-error-PACC-predicted,abs-error-PCC,abs-error-PCC-predicted,abs-error-SMM,abs-error-SMM-predicted,abs-error-HDy,abs-error-HDy-predicted,abs-error-DyS,abs-error-DyS-predicted,abs-error-SORD,abs-error-SORD-predicted,abs-error-MS,abs-error-MS-predicted,abs-error-MS2,abs-error-MS2-predicted,abs-error-MAX,abs-error-MAX-predicted,abs-error-X,abs-error-X-predicted,abs-error-ideal,quantifier-ideal,quantifier-ideal-num,abs-error-recommended,quantifier-recommended,quantifier-recommended-num,rank-1,rank-2,rank-3,rank-4,rank-5,rank-6,rank-7,rank-8,rank-9,rank-10,rank-11,rank-12
0.3625,0.47507086,0.08715,0.41803518,0.1483,0.2926266,0.39130000000000004,0.4233159,0.0391,0.13762008,0.1195,0.3862607,0.04650000000000001,0.33129242,0.03875,0.078893535,0.047700000000000006,0.21097049,0.1649,0.41210154,0.0437,0.11978031,0.03905,0.10991705,0.03875,SORD,7,0.078893535,SORD,7,7,11,10,4,8,2,6,5,9,1,3,0
0.25295,0.3406288,0.08825,0.14638345,0.1389,0.32966736,0.27165,0.25704515,0.0783,0.13782315,0.21075,0.38082415,0.07125,0.26467416,0.07725,0.075479545,0.06775,0.22175558,0.31579999999999997,0.39396992,0.08425,0.13009639,0.1231,0.24176872,0.06775,MS,8,0.075479545,SORD,7,7,10,4,1,8,11,3,6,2,0,5,9
0.028450000000000003,0.035230048,0.0137,0.024134997,0.04095,0.046948865,0.05895,0.069209285,0.019450000000000002,0.025064135,0.04545,0.02288576,0.024,0.021423858,0.01585,0.02246935,0.01625,0.034176994,0.0339,0.089992166,0.017650000000000002,0.027890189,0.017650000000000002,0.0362256,0.0137,ACC,1,0.021423858,DyS,6,6,7,5,1,4,10,8,0,11,2,3,9
0.02135,0.0197172,0.013049999999999999,0.014324614,0.011500000000000002,0.016818194,0.02145,0.022921475,0.0116,0.013404029,0.014199999999999999,0.0175035,0.0079,0.007003506,0.010050000000000002,0.010330545,0.0103,0.012802523,0.03085,0.024189835,0.011699999999999999,0.013487252,0.0149,0.010523583,0.0079,DyS,6,0.007003506,DyS,6,6,7,11,8,4,10,1,2,5,0,3,9
0.02535,0.011237318,0.0115,0.10746051,0.0416,0.070402406,0.0524,0.04126625,0.0168,0.038446743,0.0364,0.030998722,0.0264,0.012567323,0.011200000000000002,0.025262054,0.01075,0.035915192,0.06905,0.08192798,0.030100000000000002,0.062166844,0.030100000000000002,0.053590212,0.01075,MS,8,0.011237318,CC,0,0,6,7,5,8,4,3,11,10,2,9,1
0.0086,0.20439464,0.006500000000000001,0.069281094,0.0302,0.11150751,0.03495,0.2330578,0.0114,0.04012569,0.015700000000000002,0.17487492,0.0086,0.046648752,0.00655,0.08671054,0.006500000000000001,0.041840993,0.0086,0.1120446,0.00695,0.036586676,0.009000000000000001,0.23462062,0.006500000000000001,ACC,1,0.036586676,MAX,10,10,4,8,6,1,7,2,9,5,0,3,11
0.0204,0.009964638,0.016200000000000003,0.011314184,0.044950000000000004,0.07697102,0.04935,0.022331081,0.0151,0.03292165,0.0177,0.025327697,0.0158,0.02314696,0.01555,0.02766697,0.01565,0.027193142,0.020499999999999997,0.04061525,0.01615,0.021757988,0.01775,0.011856106,0.0151,SMM,4,0.009964638,CC,0,0,1,11,10,3,6,5,8,7,4,9,2
0.03705,0.013896999,0.0323,0.010346958,0.057,0.028774755,0.06155,0.02314306,0.039599999999999996,0.012711151,0.05525,0.01774549,0.0483,0.008350011,0.0378,0.012408375,0.0371,0.01101342,0.04375,0.0065396307,0.03685,0.0185372,0.03685,0.011829806,0.0323,ACC,1,0.0065396307,MS2,9,9,6,1,8,11,7,4,0,5,10,3,2
0.22735,0.4978339,0.11215,0.49935302,0.35105,0.357995,0.23295000000000002,0.35337514,0.0902,0.13611019,0.1659,0.12778324,0.09480000000000001,0.12969251,0.08995000000000002,0.15509477,0.08745000000000001,0.49836415,0.35229999999999995,0.49882305,0.10975,0.14532062,0.11065,0.14586027,0.08745000000000001,MS,8,0.12778324,HDy,5,5,6,4,10,11,7,3,2,0,8,9,1
0.05325,0.026890768,0.0204,0.020179931,0.0194,0.020429965,0.055,0.042990535,0.0171,0.013908101,0.0416,0.033143606,0.02245,0.011821654,0.0177,0.017728345,0.01725,0.017963495,0.05535,0.047292847,0.01705,0.01561155,0.01705,0.030066106,0.01705,MAX,10,0.011821654,DyS,6,6,4,10,7,8,1,2,0,11,5,3,9
0.0786,0.07635506,0.03105,0.06331481,0.11855,0.07402476,0.1235,0.10544083,0.04545,0.06215224,0.02895,0.08377376,0.030900000000000004,0.0468014,0.0378,0.054141354,0.041550000000000004,0.05160929,0.16765,0.19757201,0.03105,0.046870414,0.03105,0.067175284,0.02895,HDy,5,0.0468014,DyS,6,6,10,8,7,4,1,11,2,0,5,3,9
0.02075,0.022729361,0.0152,0.020022739,0.0173,0.015208993,0.02495,0.054040004,0.0121,0.012431237,0.01295,0.02108979,0.011300000000000001,0.011625402,0.012350000000000002,0.018814282,0.0127,0.0112100765,0.025849999999999998,0.026186654,0.01385,0.013346923,0.01365,0.011715381,0.011300000000000001,DyS,6,0.0112100765,MS,8,8,6,11,4,10,2,7,1,5,0,9,3
0.1417,0.07522476,0.0713,0.027002543,0.06335,0.029038142,0.15755,0.13807344,0.063,0.027789902,0.05465,0.028233709,0.028399999999999998,0.030324224,0.05745,0.01895251,0.06415,0.03920622,0.2353,0.095466405,0.0313,0.023025347,0.0313,0.03530181,0.028399999999999998,DyS,6,0.01895251,SORD,7,7,10,1,4,5,2,6,11,8,0,9,3
0.22195,0.25798672,0.24530000000000002,0.2841509,0.21205000000000002,0.36986467,0.27995000000000003,0.22467649,0.16185,0.20018983,0.25129999999999997,0.29422647,0.0481,0.14744247,0.1406,0.15398407,0.18875,0.15654723,0.32104999999999995,0.3609421,0.04135,0.1747676,0.05085,0.16135913,0.04135,MAX,10,0.14744247,DyS,6,6,7,8,11,10,4,3,0,1,5,9,2
0.028450000000000003,0.033265267,0.014450000000000001,0.06278392,0.02035,0.020213163,0.04445,0.06175042,0.0141,0.018173564,0.01315,0.023854721,0.011850000000000001,0.015931504,0.01325,0.027360424,0.01355,0.054922245,0.04665,0.07103404,0.01255,0.01999998,0.0181,0.03403218,0.011850000000000001,DyS,6,0.015931504,DyS,6,6,4,10,2,5,7,0,11,8,3,1,9
0.5,0.48349577,0.5,0.39099774,0.4634,0.3283543,0.4634,0.3867378,0.1286,0.29272485,0.337,0.25731423,0.337,0.36353594,0.10845,0.4919956,0.5,0.43318373,0.5,0.27013418,0.5,0.2657032,0.5,0.18614137,0.10845,SORD,7,0.18614137,X,11,11,5,10,9,4,2,6,3,1,8,0,7
0.2161,0.215938,0.127,0.13245885,0.18710000000000002,0.29346624,0.23170000000000002,0.22593707,0.10575,0.1157324,0.0716,0.15762727,0.05605,0.13690001,0.11435000000000001,0.092001684,0.1318,0.14338788,0.34685000000000005,0.24398749,0.09255000000000001,0.24079175,0.212,0.12876642,0.05605,DyS,6,0.092001684,SORD,7,7,4,11,1,6,8,5,0,3,10,9,2
0.18774999999999997,0.18612488,0.09785,0.103661545,0.24125,0.33542874,0.22675,0.23305394,0.08545,0.07580848,0.07185000000000001,0.1197877,0.0981,0.07902285,0.07554999999999999,0.05390529,0.11560000000000001,0.07697088,0.314,0.2316317,0.09135,0.25909635,0.1613,0.12126064,0.07185000000000001,HDy,5,0.05390529,SORD,7,7,4,8,6,1,5,11,0,9,3,10,2
0.5,0.38221604,0.5,0.39570805,0.28825,0.3157543,0.28825,0.2561719,0.44155,0.28654048,0.5,0.17732555,0.5,0.41427988,0.0935,0.10487323,0.5,0.38911065,0.5,0.4751238,0.5,0.36171803,0.5,0.469592,0.0935,SORD,7,0.10487323,SORD,7,7,5,3,4,2,10,0,8,1,6,11,9
0.025550000000000003,0.0132972095,0.014750000000000001,0.035209104,0.0788,0.07004539,0.09015000000000001,0.046537008,0.056749999999999995,0.037028566,0.014950000000000001,0.10772085,0.014950000000000001,0.095962256,0.023250000000000003,0.022202704,0.1974,0.024612097,0.042050000000000004,0.07474304,0.014750000000000001,0.09464591,0.014750000000000001,0.11212687,0.014750000000000001,ACC,1,0.0132972095,CC,0,0,7,8,1,4,3,2,9,10,6,5,11
0.32205,0.27343357,0.2506,0.12547731,0.16824999999999998,0.26965332,0.26905,0.26665196,0.126,0.075100906,0.2585,0.35846063,0.1802,0.14598212,0.13065,0.11559035,0.20420000000000002,0.1110249,0.25915,0.4098601,0.1157,0.37166688,0.07585,0.32240802,0.07585,X,11,0.075100906,SMM,4,4,8,7,1,6,3,2,0,11,5,10,9
0.0103,0.03148672,0.00745,0.021388259,0.015700000000000002,0.0310322,0.019450000000000002,0.05941736,0.006500000000000001,0.024441857,0.015600000000000001,0.035770692,0.0045000000000000005,0.014248099,0.0049499999999999995,0.015980823,0.0044,0.016709823,0.0103,0.039468635,0.0095,0.024304572,0.00885,0.010657439,0.0044,MS,8,0.010657439,X,11,11,6,7,8,1,10,4,2,0,5,9,3
0.0592,0.026165215,0.024700000000000003,0.021061182,0.021150000000000002,0.04108101,0.06905,0.089408584,0.019000000000000003,0.02788242,0.0346,0.035123505,0.01325,0.010468692,0.01775,0.015253501,0.01935,0.02162918,0.0767,0.03788726,0.01695,0.021505095,0.01705,0.023809317,0.01325,DyS,6,0.010468692,DyS,6,6,7,1,10,8,11,0,4,5,9,2,3
0.0,0.011055614,0.0,0.006953455,0.02085,0.042346228,0.02085,0.033159222,0.022600000000000002,0.020278435,0.02265,0.025201378,0.0035000000000000005,0.0078991065,0.0021,0.005852134,0.00395,0.0038967906,0.048150000000000005,0.006947726,0.0,0.006674535,0.0,0.009358525,0.0,CC,0,0.0038967906,MS,8,8,7,10,9,1,6,11,0,4,5,3,2
0.17300000000000001,0.19033654,0.1377,0.08991062,0.1822,0.2588351,0.19820000000000002,0.21384725,0.07675,0.059618738,0.06935000000000001,0.09412521,0.06795,0.062486228,0.08290000000000002,0.05564934,0.0736,0.0724539,0.31420000000000003,0.32854554,0.0915,0.11723114,0.0906,0.093787335,0.06795,DyS,6,0.05564934,SORD,7,7,4,6,8,1,11,5,10,0,3,2,9
0.1582,0.16405435,0.08035,0.09216219,0.1255,0.13052522,0.19115,0.19482094,0.0546,0.06469531,0.054450000000000005,0.061747562,0.05225,0.06294838,0.053849999999999995,0.063358024,0.05355000000000001,0.063715644,0.2786,0.27848667,0.0713,0.07868034,0.07205,0.07905288,0.05225,DyS,6,0.061747562,HDy,5,5,6,7,8,4,10,11,1,2,0,3,9
0.16365,0.15861252,0.09195,0.08073084,0.12990000000000002,0.12640397,0.1948,0.1912878,0.06375,0.055307593,0.0613,0.055210683,0.0631,0.052615643,0.063,0.054820403,0.06335,0.05402342,0.27875,0.278416,0.07780000000000001,0.07190224,0.07890000000000001,0.072329,0.0613,HDy,5,0.052615643,DyS,6,6,8,7,5,4,10,11,1,2,0,3,9
0.21969999999999998,0.18870553,0.08015,0.07808758,0.10625,0.07796372,0.231,0.29694495,0.06775,0.0656325,0.30835,0.3327969,0.16835,0.08540874,0.0788,0.11829068,0.10175000000000001,0.061958723,0.21864999999999998,0.1498498,0.1273,0.15467505,0.14685,0.13670947,0.06775,SMM,4,0.061958723,MS,8,8,4,2,1,6,7,11,9,10,0,3,5
0.36655,0.22672544,0.38744999999999996,0.376079,0.48515,0.21256013,0.25984999999999997,0.28770804,0.1117,0.1360097,0.1164,0.2412767,0.09849999999999999,0.34298062,0.0932,0.09983562,0.2579,0.29903886,0.3386,0.41796395,0.09625,0.4008346,0.09449999999999999,0.41776186,0.0932,SORD,7,0.09983562,SORD,7,7,4,2,0,5,3,8,6,1,10,11,9
0.011000000000000001,0.16009219,0.03265,0.0489433,0.0357,0.09622139,0.06585,0.17311518,0.02415,0.0549681,0.0325,0.02722164,0.0143,0.02957233,0.021949999999999997,0.036604736,0.0233,0.034904223,0.05775,0.147442,0.03465,0.05587285,0.02925,0.06996689,0.011000000000000001,CC,0,0.02722164,HDy,5,5,6,8,7,1,4,10,11,2,9,0,3
0.09179999999999999,0.21388064,0.07025,0.11183847,0.059000000000000004,0.2857813,0.15814999999999999,0.18564975,0.06275,0.09153245,0.07145,0.27905944,0.04885,0.17584616,0.05475000000000001,0.10892778,0.05305,0.09969032,0.267,0.2806912,0.0635,0.08613744,0.0635,0.17147888,0.04885,DyS,6,0.08613744,MAX,10,10,4,8,7,1,11,6,3,0,5,9,2
0.38775,0.38989466,0.2818,0.4638952,0.5,0.39371806,0.2829,0.22764826,0.15695,0.14660801,0.3371,0.24794438,0.20004999999999998,0.32301563,0.1534,0.0880369,0.19955,0.43806383,0.33615,0.37138334,0.16405,0.33944002,0.2796,0.24025676,0.1534,SORD,7,0.0880369,SORD,7,7,4,3,11,5,6,10,9,0,2,8,1
0.0483,0.04909752,0.02215,0.025094012,0.0907,0.087942466,0.12135,0.11937713,0.022099999999999998,0.023754714,0.024249999999999997,0.024830896,0.020100000000000003,0.02036166,0.02135,0.020723473,0.0217,0.021376966,0.1206,0.120235905,0.025,0.02530174,0.02475,0.024907228,0.020100000000000003,DyS,6,0.02036166,DyS,6,6,7,8,4,5,11,1,10,0,2,3,9
0.33525,0.32282674,0.31475000000000003,0.22502881,0.2773,0.32591453,0.30405,0.32511878,0.1566,0.13736428,0.34875,0.11575675,0.22399999999999998,0.06903613,0.16585,0.09341356,0.2398,0.17535958,0.09484999999999999,0.2755099,0.256,0.07636709,0.256,0.09465373,0.09484999999999999,MS2,9,0.06903613,DyS,6,6,10,7,11,5,4,8,1,9,0,3,2
0.3703,0.40602067,0.1512,0.21673577,0.5,0.41181862,0.27085000000000004,0.3049342,0.09519999999999999,0.112624265,0.1588,0.19695608,0.09645,0.20008989,0.09875,0.07700567,0.11895,0.2948097,0.34465,0.37249872,0.12365,0.19058992,0.12365,0.31277555,0.09519999999999999,SMM,4,0.07700567,SORD,7,7,4,10,5,6,1,8,3,11,9,0,2
0.0052,0.020633858,0.0052,0.0127432365,0.0196,0.025257787,0.0196,0.04455034,0.00715,0.018957864,0.01485,0.026004564,0.0062,0.015670229,0.00315,0.022007613,0.0035499999999999998,0.018580046,0.0103,0.04241708,0.0027500000000000003,0.013692149,0.0027500000000000003,0.01646026,0.0027500000000000003,MAX,10,0.0127432365,ACC,1,1,10,6,11,8,4,0,7,2,5,9,3
0.021550000000000003,0.13970125,0.02875,0.15827467,0.24275,0.13663653,0.1999,0.2611076,0.05205,0.062308975,0.1346,0.08001628,0.050600000000000006,0.06489746,0.04125,0.031559184,0.0393,0.15905914,0.0774,0.15784182,0.02875,0.28547174,0.16015000000000001,0.0723901,0.021550000000000003,CC,0,0.031559184,SORD,7,7,4,6,11,5,2,0,9,1,8,3,10
0.5,0.2469951,0.5,0.093070365,0.32755,0.10213187,0.32755,0.3201789,0.5012,0.115268126,0.48200000000000004,0.3730344,0.48200000000000004,0.15973209,0.5,0.11661411,0.5,0.15325662,0.5,0.23203704,0.5,0.12668206,0.5,0.19743562,0.32755,PACC,2,0.093070365,ACC,1,1,2,4,7,10,8,6,11,9,0,3,5
0.056150000000000005,0.098852694,0.06975,0.088118516,0.0857,0.12612695,0.1107,0.1557804,0.039900000000000005,0.068023205,0.029750000000000002,0.09657051,0.028149999999999998,0.040768493,0.03615,0.05467836,0.0358,0.08328873,0.20845,0.16786037,0.058100000000000006,0.045683287,0.0647,0.08934448,0.028149999999999998,DyS,6,0.040768493,DyS,6,6,10,7,4,8,1,11,5,0,2,3,9
0.2656,0.46518633,0.3069,0.38566217,0.26115,0.37904763,0.2771,0.29615888,0.3464,0.4405269,0.30774999999999997,0.36025053,0.3072,0.22238818,0.3025,0.45585153,0.3069,0.28473976,0.42200000000000004,0.43839347,0.3069,0.45360795,0.3069,0.23661795,0.26115,PACC,2,0.22238818,DyS,6,6,11,8,3,5,2,1,9,4,10,7,0
0.1422,0.069399014,0.11615,0.098728456,0.10505,0.115775496,0.16515000000000002,0.1525507,0.1349,0.07128477,0.20725000000000002,0.06379357,0.15380000000000002,0.05066651,0.12275,0.08075934,0.1259,0.062749855,0.16605,0.17969906,0.1051,0.05656428,0.0885,0.20439559,0.0885,X,11,0.05066651,DyS,6,6,10,8,5,0,4,7,1,2,3,9,11
0.0291,0.027137946,0.027600000000000003,0.012522912,0.029300000000000003,0.03274617,0.0508,0.07900234,0.0331,0.022654172,0.01885,0.014444373,0.01935,0.021263085,0.0291,0.023601923,0.028999999999999998,0.024628928,0.0435,0.16053995,0.028149999999999998,0.04073515,0.04100000000000001,0.015031126,0.01885,HDy,5,0.012522912,ACC,1,1,5,11,6,4,7,8,0,2,10,3,9
0.13394999999999999,0.020527307,0.084,0.018825853,0.0616,0.02829465,0.13595000000000002,0.09076948,0.05195,0.016101466,0.09595000000000001,0.020393325,0.0559,0.030804818,0.053500000000000006,0.016513417,0.0458,0.022632308,0.17695,0.08475045,0.0656,0.018676233,0.0814,0.035912167,0.0458,MS,8,0.016101466,SMM,4,4,7,10,1,5,0,8,2,6,11,9,3
0.07680000000000001,0.10484755,0.0344,0.05726908,0.15535,0.09427786,0.12765,0.14254156,0.033549999999999996,0.04110436,0.0365,0.060484722,0.027800000000000002,0.03725814,0.0304,0.054406844,0.030950000000000002,0.03264438,0.16355,0.24639262,0.03085,0.049898054,0.03975,0.045037065,0.027800000000000002,DyS,6,0.03264438,MS,8,8,6,4,11,10,7,1,5,2,0,3,9
0.0,0.016553463,0.0,0.018916484,0.04825,0.1598411,0.04825,0.08820134,0.04095,0.04693892,0.0,0.121015325,0.0,0.07650867,0.00015,0.058110874,0.0,0.06614949,0.0,0.05146576,0.0,0.027476918,0.0,0.030899094,0.0,CC,0,0.016553463,CC,0,0,1,10,11,4,9,7,8,6,3,5,2
0.5,0.2916438,0.5,0.29174978,0.26285000000000003,0.3945249,0.26285000000000003,0.2561453,0.18460000000000001,0.16391097,0.5,0.15777053,0.5,0.14206146,0.11645,0.13218825,0.5,0.25183746,0.5,0.35259318,0.5,0.18599646,0.5,0.30099812,0.11645,SORD,7,0.13218825,SORD,7,7,6,5,4,10,8,3,0,1,11,9,2
0.036750000000000005,0.2686599,0.015150000000000002,0.11386106,0.25695,0.110312685,0.22940000000000002,0.20509228,0.02725,0.04727577,0.0643,0.16156423,0.016200000000000003,0.24587952,0.015300000000000001,0.33563492,0.01595,0.19413756,0.038200000000000005,0.15957676,0.015150000000000002,0.08899541,0.0446,0.16557987,0.015150000000000002,ACC,1,0.04727577,SMM,4,4,10,2,1,9,5,11,8,3,6,0,7
0.10295,0.13923113,0.04875,0.076069415,0.09154999999999999,0.19989358,0.14785,0.17379542,0.0404,0.043657523,0.051100000000000007,0.10690549,0.03915,0.060399644,0.03955,0.054265503,0.039900000000000005,0.07120424,0.24170000000000003,0.18567121,0.04875,0.071893245,0.0484,0.0871758,0.03915,DyS,6,0.043657523,SMM,4,4,7,6,8,10,1,11,5,0,3,9,2
0.0151,0.09334995,0.0115,0.0063066646,0.020950000000000003,0.022132657,0.02705,0.09391274,0.01165,0.007890824,0.01365,0.03231626,0.0105,0.007045997,0.01115,0.013909475,0.011200000000000002,0.007047179,0.0281,0.1326829,0.01145,0.06259249,0.01275,0.10494109,0.0105,DyS,6,0.0063066646,ACC,1,1,6,8,4,7,2,5,10,0,3,11,9
0.0098,0.030273534,0.01075,0.06414599,0.012450000000000001,0.10719388,0.01665,0.05360666,0.00735,0.062352862,0.0062,0.061564278,0.005849999999999999,0.013904468,0.0075,0.022916632,0.00795,0.030157417,0.01925,0.040595137,0.00875,0.055218194,0.00875,0.03157914,0.005849999999999999,DyS,6,0.013904468,DyS,6,6,7,8,0,11,9,3,10,5,4,1,2
0.0131,0.014516438,0.01085,0.011585057,0.0182,0.015002572,0.02315,0.0320107,0.00955,0.020703373,0.010700000000000001,0.01251504,0.0089,0.021235002,0.009000000000000001,0.013057873,0.00935,0.014912365,0.030350000000000002,0.04271246,0.01145,0.012438965,0.011049999999999999,0.0151918605,0.0089,DyS,6,0.011585057,ACC,1,1,10,5,7,0,8,2,11,4,6,3,9
0.09005,0.0036106368,0.022949999999999998,0.007443785,0.0236,0.025070319,0.09390000000000001,0.020303875,0.0228,0.021593258,0.0352,0.0074632633,0.01965,0.013524988,0.023000000000000003,0.009161194,0.02265,0.01588377,0.09230000000000001,0.12588935,0.01925,0.09425924,0.0229,0.13393378,0.01925,MAX,10,0.0036106368,CC,0,0,1,5,7,6,8,3,4,2,10,9,11
0.03975,0.29370007,0.02025,0.16598871,0.026949999999999998,0.21028465,0.05195,0.28107178,0.0175,0.22298437,0.01845,0.11077943,0.0152,0.08186282,0.017750000000000002,0.17490833,0.01785,0.080886096,0.056900000000000006,0.30175963,0.01965,0.071360774,0.0191,0.0854503,0.0152,DyS,6,0.071360774,MAX,10,10,8,6,11,5,1,7,2,4,3,0,9
0.4985,0.22828442,0.4985,0.112375736,0.35479999999999995,0.3512335,0.35479999999999995,0.2333876,0.1362,0.0903049,0.128,0.16381067,0.1293,0.09573001,0.1384,0.08950921,0.4985,0.087671995,0.4988,0.3527314,0.14565,0.10972313,0.145,0.1103133,0.128,HDy,5,0.087671995,MS,8,8,7,4,6,10,11,1,5,0,3,2,9
0.22745,0.27096364,0.09885,0.09842547,0.34635,0.14237785,0.23235,0.12836866,0.0777,0.18628559,0.17065000000000002,0.074336395,0.092,0.059964493,0.08040000000000001,0.11365005,0.07780000000000001,0.13251603,0.35600000000000004,0.20998335,0.10619999999999999,0.24533927,0.10335000000000001,0.117319174,0.0777,SMM,4,0.059964493,DyS,6,6,5,1,7,11,3,8,2,4,9,10,0
0.1285,0.13627921,0.06985000000000001,0.13288268,0.1103,0.13184349,0.18015,0.1279528,0.05465,0.120261334,0.0664,0.077868216,0.0539,0.19213946,0.055150000000000005,0.13347426,0.056799999999999996,0.07302534,0.28195,0.21780738,0.0696,0.069491215,0.06755,0.10325701,0.0539,DyS,6,0.069491215,MAX,10,10,8,5,11,4,3,2,1,7,0,6,9
0.3728,0.2909463,0.10875,0.19113284,0.43905,0.25260895,0.2901,0.2475763,0.0809,0.09326137,0.1361,0.1379348,0.08074999999999999,0.2078505,0.0802,0.085390694,0.09925,0.11985409,0.32535000000000003,0.25937954,0.08165000000000001,0.1123814,0.09805,0.10818968,0.0802,SORD,7,0.085390694,SORD,7,7,4,11,10,8,5,1,6,3,2,9,0
0.2963,0.15369065,0.2412,0.024671167,0.5,0.030382015,0.25525,0.11879824,0.15835000000000002,0.026313987,0.14425000000000002,0.068414584,0.1413,0.05395174,0.163,0.04192974,0.1722,0.063666545,0.4861,0.23115218,0.22215,0.026643865,0.23315000000000002,0.022638032,0.1413,DyS,6,0.022638032,X,11,11,1,4,10,2,7,6,8,5,3,0,9
0.43134999999999996,0.4158923,0.1733,0.06407581,0.5,0.40915096,0.315,0.21767263,0.1118,0.070332855,0.1496,0.13576931,0.09785,0.0746471,0.1059,0.0889176,0.1389,0.17236921,0.36455,0.27343965,0.11359999999999999,0.15459087,0.11699999999999999,0.10324241,0.09785,DyS,6,0.06407581,ACC,1,1,4,6,7,11,5,10,8,3,9,2,0
0.5,0.43257877,0.5,0.41393253,0.3243,0.46742287,0.3243,0.28938743,0.1074,0.1459186,0.09494999999999999,0.11953084,0.49155,0.117586926,0.09815,0.071053945,0.5,0.38135186,0.36695,0.23679213,0.10975,0.20849411,0.10975,0.20171835,0.09494999999999999,HDy,5,0.071053945,SORD,7,7,6,5,4,11,10,9,3,8,1,0,2
0.18350000000000002,0.23428181,0.0599,0.08850097,0.128,0.1605857,0.1844,0.22465317,0.05,0.051489376,0.08355,0.055399258,0.0518,0.060826495,0.05035,0.06764543,0.04905,0.066837445,0.2752,0.29259297,0.0591,0.08266601,0.0591,0.06247476,0.04905,MS,8,0.051489376,SMM,4,4,5,6,11,8,7,10,1,2,3,0,9
0.09540000000000001,0.17096308,0.04195,0.03862573,0.1323,0.16008046,0.17800000000000002,0.17444988,0.042199999999999994,0.05775828,0.04305,0.11453285,0.0369,0.044041257,0.04095,0.038675744,0.04020000000000001,0.029504543,0.22535,0.2357342,0.0432,0.0649603,0.043550000000000005,0.07463211,0.0369,DyS,6,0.029504543,MS,8,8,1,7,6,4,10,11,5,2,0,3,9
0.0416,0.15844502,0.02145,0.05917099,0.0264,0.088990055,0.05775,0.1162613,0.0188,0.02637067,0.02205,0.1346708,0.016300000000000002,0.059938453,0.01815,0.043270297,0.01895,0.042526253,0.077,0.13532066,0.0197,0.049771115,0.020100000000000003,0.06402385,0.016300000000000002,DyS,6,0.02637067,SMM,4,4,8,7,10,1,6,11,2,3,5,9,0
0.0094,0.072898656,0.0076,0.033175807,0.027450000000000002,0.02970315,0.0258,0.052820306,0.0079,0.042860664,0.01655,0.0363186,0.0073,0.02032563,0.0069500000000000004,0.011878442,0.0069500000000000004,0.017174488,0.01195,0.08355194,0.008,0.027725428,0.00915,0.038599867,0.0069500000000000004,SORD,7,0.011878442,SORD,7,7,8,6,10,2,1,5,11,4,3,0,9
0.24645,0.2479389,0.1012,0.107914306,0.1285,0.12917592,0.23115,0.23046294,0.06305000000000001,0.05851465,0.07605,0.06146027,0.0554,0.0489711,0.05835,0.054676324,0.07655,0.073683195,0.28395,0.2764831,0.06355000000000001,0.06636309,0.0673,0.06517296,0.0554,DyS,6,0.0489711,DyS,6,6,7,4,5,11,10,8,1,2,3,0,9
0.049100000000000005,0.04829553,0.0246,0.022490373,0.0879,0.09056132,0.11904999999999999,0.1216378,0.02305,0.022248335,0.025,0.024291556,0.0204,0.020062368,0.02075,0.021432053,0.02085,0.02236144,0.12045,0.12066089,0.025150000000000002,0.024926685,0.02505,0.024356727,0.0204,DyS,6,0.020062368,DyS,6,6,7,4,8,1,5,11,10,0,2,9,3
0.004,0.010136195,0.0051,0.014615197,0.0074,0.02485927,0.010549999999999999,0.045971587,0.006,0.013874805,0.00615,0.0129516125,0.0045000000000000005,0.014597401,0.00505,0.018633604,0.0051,0.014509534,0.01355,0.008994862,0.0054,0.0050480454,0.00555,0.010046069,0.004,CC,0,0.0050480454,MAX,10,10,9,11,0,5,4,8,6,1,7,2,3
