Method,Dataset,MAE
BASELINE+TOP3+WEIGHTED,22_mfeat-zernike,0.0353714728866986
BASELINE+TOP3+WEIGHTED,23_cmc,0.0390696600008848
BASELINE+TOP3+WEIGHTED,28_optdigits,0.0142631155218931
BASELINE+TOP3+WEIGHTED,292_Australian,0.0339117432943491
BASELINE+TOP3+WEIGHTED,294_satellite_image,0.0094796849165885
BASELINE+TOP3+WEIGHTED,30_page-blocks,0.0399728339314619
BASELINE+TOP3+WEIGHTED,311_oil_spill,0.1598551254888128
BASELINE+TOP3+WEIGHTED,312_scene,0.0106926799147449
BASELINE+TOP3+WEIGHTED,316_yeast_ml8,0.4853621518942501
BASELINE+TOP3+WEIGHTED,329_hayes-roth,0.1501029996460635
BASELINE+TOP3+WEIGHTED,333_monks-problems-1,0.1856017856646642
BASELINE+TOP3+WEIGHTED,334_monks-problems-2,0.2657417944126833
BASELINE+TOP3+WEIGHTED,335_monks-problems-3,0.0083848105458995
BASELINE+TOP3+WEIGHTED,336_SPECT,0.184875330261866
BASELINE+TOP3+WEIGHTED,36_segment,0.0038970796157464
BASELINE+TOP3+WEIGHTED,375_JapaneseVowels,0.011785143188027
BASELINE+TOP3+WEIGHTED,377_synthetic_control,5.030698080332741e-17
BASELINE+TOP3+WEIGHTED,37_diabetes,0.0837178400980932
BASELINE+TOP3+WEIGHTED,40474_thyroid-allbp,0.0303350551620595
BASELINE+TOP3+WEIGHTED,40475_thyroid-allhyper,0.0550245168706058
BASELINE+TOP3+WEIGHTED,40496_LED-display-domain-7digit,0.0987038169490888
BASELINE+TOP3+WEIGHTED,40733_yeast,0.1127428969286115
BASELINE+TOP3+WEIGHTED,40877_seeds,0.0107153007884878
BASELINE+TOP3+WEIGHTED,40_sonar,0.045393928895671
BASELINE+TOP3+WEIGHTED,43_haberman,0.1502852700359594
BASELINE+TOP3+WEIGHTED,44_spambase,0.0090459280878484
BASELINE+TOP3+WEIGHTED,450_analcatdata_lawsuit,0.2662524131147604
BASELINE+TOP3+WEIGHTED,4538_GesturePhaseSegmentationProcessed,0.0539484503177142
BASELINE+TOP3+WEIGHTED,458_analcatdata_authorship,0.0076287330402752
BASELINE+TOP3+WEIGHTED,461_analcatdata_creditscore,0.0802041407021207
BASELINE+TOP3+WEIGHTED,463_backache,0.5
BASELINE+TOP3+WEIGHTED,464_prnn_synth,0.0368435530624315
BASELINE+TOP3+WEIGHTED,48_tae,0.2670382943231991
BASELINE+TOP3+WEIGHTED,53_heart-statlog,0.144777370685516
BASELINE+TOP3+WEIGHTED,54_vehicle,0.0299658339560533
BASELINE+TOP3+WEIGHTED,59_ionosphere,0.0718395340806256
BASELINE+TOP3+WEIGHTED,60_waveform-5000,0.0183523202087685
BASELINE+TOP3+WEIGHTED,61_iris,4.752916292787394e-05
BASELINE+TOP3+WEIGHTED,679_rmftsa_sleepdata,0.3791710820640638
BASELINE+TOP3+WEIGHTED,694_diggle_table_a2,0.0310324155669209
BASELINE+TOP3+WEIGHTED,AedesQuinx,0.0133644257088361
BASELINE+TOP3+WEIGHTED,AedesSex,0.0053784585906832
BASELINE+TOP3+WEIGHTED,anuranCalls,0.0155413612502135
BASELINE+TOP3+WEIGHTED,ArabicDigit,0.002839259832663
BASELINE+TOP3+WEIGHTED,BNG,0.0063010967226172
BASELINE+TOP3+WEIGHTED,click-prediction,0.0604065920388364
BASELINE+TOP3+WEIGHTED,cmc,0.0712581618635345
BASELINE+TOP3+WEIGHTED,covtype_reduced,0.0249529207593398
BASELINE+TOP3+WEIGHTED,default_credit_card_clients,0.0845129449068253
BASELINE+TOP3+WEIGHTED,eeg,0.0660107748425383
BASELINE+TOP3+WEIGHTED,HTRU,0.0584977945847949
BASELINE+TOP3+WEIGHTED,jm1-processed,0.0565193804896255
BASELINE+TOP3+WEIGHTED,letter-recognition,0.2394679214977621
BASELINE+TOP3+WEIGHTED,magic,0.0377109027593326
BASELINE+TOP3+WEIGHTED,mozilla,0.0187745809223953
BASELINE+TOP3+WEIGHTED,namao,0.0062178233472232
BASELINE+TOP3+WEIGHTED,occupancy,0.0063021672575981
BASELINE+TOP3+WEIGHTED,phoneme,0.0239958504237502
BASELINE+TOP3+WEIGHTED,spambase,0.0374499259140143
BASELINE+TOP3+WEIGHTED,winetype,0.0021804354525641
BASELINE+TOP5+MEAN,1043_ada_agnostic,0.1031166666666666
BASELINE+TOP5+MEAN,1048_jEdit_4,0.16755
BASELINE+TOP5+MEAN,1049_pc4,0.091
BASELINE+TOP5+MEAN,1050_pc3,0.3772999999999999
BASELINE+TOP5+MEAN,1054_mc2,0.083675
BASELINE+TOP5+MEAN,1056_mc1,0.0893624999999999
BASELINE+TOP5+MEAN,1061_ar4,0.2384499999999999
BASELINE+TOP5+MEAN,1065_kc3,0.4218374999999999
BASELINE+TOP5+MEAN,1066_kc1-binary,0.0319374999999999
BASELINE+TOP5+MEAN,1068_pc1,0.4836375
BASELINE+TOP5+MEAN,1069_pc2,0.4657599999999999
BASELINE+TOP5+MEAN,1071_mw1,0.1362125
BASELINE+TOP5+MEAN,1073_jEdit_4,0.17525
BASELINE+TOP5+MEAN,1075_datatrieve,0.2590374999999999
BASELINE+TOP5+MEAN,1115_teachingAssistant,0.2091124999999999
BASELINE+TOP5+MEAN,1121_badges2,0.0035124999999999
BASELINE+TOP5+MEAN,1167_pc1_req,0.1159166666666667
BASELINE+TOP5+MEAN,11_balance-scale,0.0228833333333333
BASELINE+TOP5+MEAN,12_mfeat-factors,0.01151
BASELINE+TOP5+MEAN,1456_appendicitis,0.1714199999999999
BASELINE+TOP5+MEAN,1460_banana,0.17621
BASELINE+TOP5+MEAN,1462_banknote-authentication,0.0071999999999999
BASELINE+TOP5+MEAN,1464_blood-transfusion-service-center,0.200675
BASELINE+TOP5+MEAN,1465_breast-tissue,0.143575
BASELINE+TOP5+MEAN,1466_cardiotocography,0.0042375
BASELINE+TOP5+MEAN,1467_climate-model-simulation-crashes,0.1774166666666666
BASELINE+TOP5+MEAN,1473_fertility,0.2746166666666667
BASELINE+TOP5+MEAN,1475_first-order-theorem-proving,0.07915
BASELINE+TOP5+MEAN,1479_hill-valley,0.06421
BASELINE+TOP5+MEAN,1484_lsvt,0.08295
BASELINE+TOP5+MEAN,1485_madelon,0.10218
BASELINE+TOP5+MEAN,1487_ozone-level-8hr,0.2075833333333333
BASELINE+TOP5+MEAN,1488_parkinsons,0.0276874999999999
BASELINE+TOP5+MEAN,1489_phoneme,0.0680699999999999
BASELINE+TOP5+MEAN,1490_planning-relax,0.4423500000000001
BASELINE+TOP5+MEAN,1494_qsar-biodeg,0.0498875
BASELINE+TOP5+MEAN,1495_qualitative-bankruptcy,0.045375
BASELINE+TOP5+MEAN,1496_ringnorm,0.04759
BASELINE+TOP5+MEAN,1497_wall-robot-navigation,0.0217499999999999
BASELINE+TOP5+MEAN,1498_sa-heart,0.0557899999999999
BASELINE+TOP5+MEAN,14_mfeat-fourier,0.00912
BASELINE+TOP5+MEAN,1501_semeion,0.019075
BASELINE+TOP5+MEAN,1504_steel-plates-fault,0.0020375
BASELINE+TOP5+MEAN,1506_thoracic-surgery,0.307
BASELINE+TOP5+MEAN,1507_twonorm,0.0063249999999999
BASELINE+TOP5+MEAN,1508_user-knowledge,0.0233399999999999
BASELINE+TOP5+MEAN,1510_wdbc,0.009375
BASELINE+TOP5+MEAN,1511_wholesale-customers,0.0296333333333333
BASELINE+TOP5+MEAN,1512_heart-long-beach,0.2923375
BASELINE+TOP5+MEAN,1519_robot-failures-lp4,0.0448666666666666
BASELINE+TOP5+MEAN,1520_robot-failures-lp5,0.23253
BASELINE+TOP5+MEAN,1523_vertebra-column,0.0124125
BASELINE+TOP5+MEAN,1526_wall-robot-navigation,0.0530624999999999
BASELINE+TOP5+MEAN,1527_volcanoes-a1,0.0851125
BASELINE+TOP5+MEAN,1528_volcanoes-a2,0.0705599999999999
BASELINE+TOP5+MEAN,1529_volcanoes-a3,0.0870999999999999
BASELINE+TOP5+MEAN,1530_volcanoes-a4,0.04635
BASELINE+TOP5+MEAN,1535_volcanoes-b5,0.0476624999999999
BASELINE+TOP5+MEAN,1538_volcanoes-d1,0.1968125
BASELINE+TOP5+MEAN,1539_volcanoes-d2,0.2385749999999999
BASELINE+TOP5+MEAN,1540_volcanoes-d3,0.13151
BASELINE+TOP5+MEAN,1541_volcanoes-d4,0.3004624999999999
BASELINE+TOP5+MEAN,1547_autoUniv-au1-1000,0.291
BASELINE+TOP5+MEAN,1559_breast-tissue,0.10805
BASELINE+TOP5+MEAN,1565_heart-h,0.0604333333333333
BASELINE+TOP5+MEAN,1566_hill-valley,0.143575
BASELINE+TOP5+MEAN,1570_wilt,0.2334249999999999
BASELINE+TOP5+MEAN,1600_SPECTF,0.0525499999999999
BASELINE+TOP5+MEAN,16_mfeat-karhunen,0.02369
BASELINE+TOP5+MEAN,182_satimage,0.0048499999999999
BASELINE+TOP5+MEAN,187_wine,0.0242333333333333
BASELINE+TOP5+MEAN,18_mfeat-morphological,0.0056874999999999
BASELINE+TOP5+MEAN,20_mfeat-pixel,0.0144749999999999
BASELINE+TOP5+MEAN,22_mfeat-zernike,0.044375
BASELINE+TOP5+MEAN,23_cmc,0.0557666666666666
BASELINE+TOP5+MEAN,28_optdigits,0.02802
BASELINE+TOP5+MEAN,292_Australian,0.04555
BASELINE+TOP5+MEAN,294_satellite_image,0.0115699999999999
BASELINE+TOP5+MEAN,30_page-blocks,0.0112374999999999
BASELINE+TOP5+MEAN,311_oil_spill,0.0961625
BASELINE+TOP5+MEAN,312_scene,0.0091374999999999
BASELINE+TOP5+MEAN,316_yeast_ml8,0.4421749999999999
BASELINE+TOP5+MEAN,329_hayes-roth,0.0886166666666667
BASELINE+TOP5+MEAN,333_monks-problems-1,0.0784624999999999
BASELINE+TOP5+MEAN,334_monks-problems-2,0.2697125
BASELINE+TOP5+MEAN,335_monks-problems-3,0.0317875
BASELINE+TOP5+MEAN,336_SPECT,0.1629499999999999
BASELINE+TOP5+MEAN,36_segment,0.00636
BASELINE+TOP5+MEAN,375_JapaneseVowels,0.01365
BASELINE+TOP5+MEAN,377_synthetic_control,0.00626
BASELINE+TOP5+MEAN,37_diabetes,0.05917
BASELINE+TOP5+MEAN,40474_thyroid-allbp,0.0391199999999999
BASELINE+TOP5+MEAN,40475_thyroid-allhyper,0.0720833333333333
BASELINE+TOP5+MEAN,40496_LED-display-domain-7digit,0.1175749999999999
BASELINE+TOP5+MEAN,40733_yeast,0.11025
BASELINE+TOP5+MEAN,40877_seeds,0.0142299999999999
BASELINE+TOP5+MEAN,40_sonar,0.03365
BASELINE+TOP5+MEAN,43_haberman,0.14055
BASELINE+TOP5+MEAN,44_spambase,0.0095749999999999
BASELINE+TOP5+MEAN,450_analcatdata_lawsuit,0.27283
BASELINE+TOP5+MEAN,4538_GesturePhaseSegmentationProcessed,0.0989399999999999
BASELINE+TOP5+MEAN,458_analcatdata_authorship,0.006225
BASELINE+TOP5+MEAN,461_analcatdata_creditscore,0.0582624999999999
BASELINE+TOP5+MEAN,463_backache,0.2616166666666666
BASELINE+TOP5+MEAN,464_prnn_synth,0.0405875
BASELINE+TOP5+MEAN,48_tae,0.27853
BASELINE+TOP5+MEAN,53_heart-statlog,0.1397
BASELINE+TOP5+MEAN,54_vehicle,0.02151
BASELINE+TOP5+MEAN,59_ionosphere,0.0831399999999999
BASELINE+TOP5+MEAN,60_waveform-5000,0.05177
BASELINE+TOP5+MEAN,61_iris,0.0263125
BASELINE+TOP5+MEAN,679_rmftsa_sleepdata,0.3769125
BASELINE+TOP5+MEAN,694_diggle_table_a2,0.0448299999999999
BASELINE+TOP5+MEAN,AedesQuinx,0.036525
BASELINE+TOP5+MEAN,AedesSex,0.0064125
BASELINE+TOP5+MEAN,anuranCalls,0.0208999999999999
BASELINE+TOP5+MEAN,ArabicDigit,0.0033624999999999
BASELINE+TOP5+MEAN,BNG,0.0049166666666666
BASELINE+TOP5+MEAN,click-prediction,0.1564
BASELINE+TOP5+MEAN,cmc,0.1157125
BASELINE+TOP5+MEAN,covtype_reduced,0.05047
BASELINE+TOP5+MEAN,default_credit_card_clients,0.16441
BASELINE+TOP5+MEAN,eeg,0.11002
BASELINE+TOP5+MEAN,HTRU,0.0444166666666666
BASELINE+TOP5+MEAN,jm1-processed,0.08557
BASELINE+TOP5+MEAN,letter-recognition,0.2881499999999999
BASELINE+TOP5+MEAN,magic,0.0197374999999999
BASELINE+TOP5+MEAN,mozilla,0.05315
BASELINE+TOP5+MEAN,namao,0.0061833333333333
BASELINE+TOP5+MEAN,occupancy,0.0101666666666666
BASELINE+TOP5+MEAN,phoneme,0.0224875
BASELINE+TOP5+MEAN,spambase,0.01185
BASELINE+TOP5+MEAN,winetype,0.00249
BASELINE+TOP5+MEDIAN,1043_ada_agnostic,0.0776
BASELINE+TOP5+MEDIAN,1048_jEdit_4,0.167125
BASELINE+TOP5+MEDIAN,1049_pc4,0.0355249999999999
BASELINE+TOP5+MEDIAN,1050_pc3,0.382375
BASELINE+TOP5+MEDIAN,1054_mc2,0.0353499999999999
BASELINE+TOP5+MEDIAN,1056_mc1,0.087975
BASELINE+TOP5+MEDIAN,1061_ar4,0.16835
BASELINE+TOP5+MEDIAN,1065_kc3,0.4375750000000001
BASELINE+TOP5+MEDIAN,1066_kc1-binary,0.01695
BASELINE+TOP5+MEDIAN,1068_pc1,0.5
BASELINE+TOP5+MEDIAN,1069_pc2,0.4892999999999999
BASELINE+TOP5+MEDIAN,1071_mw1,0.13135
BASELINE+TOP5+MEDIAN,1073_jEdit_4,0.1948
BASELINE+TOP5+MEDIAN,1075_datatrieve,0.2797499999999999
BASELINE+TOP5+MEDIAN,1115_teachingAssistant,0.241575
BASELINE+TOP5+MEDIAN,1121_badges2,0.0001249999999999
BASELINE+TOP5+MEDIAN,1167_pc1_req,0.11975
BASELINE+TOP5+MEDIAN,11_balance-scale,0.02155
BASELINE+TOP5+MEDIAN,12_mfeat-factors,0.00715
BASELINE+TOP5+MEDIAN,1456_appendicitis,0.17805
BASELINE+TOP5+MEDIAN,1460_banana,0.1445
BASELINE+TOP5+MEDIAN,1462_banknote-authentication,0.0048999999999999
BASELINE+TOP5+MEDIAN,1464_blood-transfusion-service-center,0.1720749999999999
BASELINE+TOP5+MEDIAN,1465_breast-tissue,0.125575
BASELINE+TOP5+MEDIAN,1466_cardiotocography,0.00055
BASELINE+TOP5+MEDIAN,1467_climate-model-simulation-crashes,0.2965
BASELINE+TOP5+MEDIAN,1473_fertility,0.3788499999999999
BASELINE+TOP5+MEDIAN,1475_first-order-theorem-proving,0.04505
BASELINE+TOP5+MEDIAN,1479_hill-valley,0.01785
BASELINE+TOP5+MEDIAN,1484_lsvt,0.0996999999999999
BASELINE+TOP5+MEDIAN,1485_madelon,0.07285
BASELINE+TOP5+MEDIAN,1487_ozone-level-8hr,0.2279999999999999
BASELINE+TOP5+MEDIAN,1488_parkinsons,0.0454749999999999
BASELINE+TOP5+MEDIAN,1489_phoneme,0.0273999999999999
BASELINE+TOP5+MEDIAN,1490_planning-relax,0.5
BASELINE+TOP5+MEDIAN,1494_qsar-biodeg,0.0459
BASELINE+TOP5+MEDIAN,1495_qualitative-bankruptcy,0.0381749999999999
BASELINE+TOP5+MEDIAN,1496_ringnorm,0.0286
BASELINE+TOP5+MEDIAN,1497_wall-robot-navigation,0.02255
BASELINE+TOP5+MEDIAN,1498_sa-heart,0.0518499999999999
BASELINE+TOP5+MEDIAN,14_mfeat-fourier,0.01015
BASELINE+TOP5+MEDIAN,1501_semeion,0.0257
BASELINE+TOP5+MEDIAN,1504_steel-plates-fault,0.0007249999999999
BASELINE+TOP5+MEDIAN,1506_thoracic-surgery,0.4389999999999999
BASELINE+TOP5+MEDIAN,1507_twonorm,0.0060749999999999
BASELINE+TOP5+MEDIAN,1508_user-knowledge,0.013
BASELINE+TOP5+MEDIAN,1510_wdbc,0.009075
BASELINE+TOP5+MEDIAN,1511_wholesale-customers,0.01725
BASELINE+TOP5+MEDIAN,1512_heart-long-beach,0.3873749999999999
BASELINE+TOP5+MEDIAN,1519_robot-failures-lp4,0.0218
BASELINE+TOP5+MEDIAN,1520_robot-failures-lp5,0.2245
BASELINE+TOP5+MEDIAN,1523_vertebra-column,0.0125999999999999
BASELINE+TOP5+MEDIAN,1526_wall-robot-navigation,0.0241249999999999
BASELINE+TOP5+MEDIAN,1527_volcanoes-a1,0.0822499999999999
BASELINE+TOP5+MEDIAN,1528_volcanoes-a2,0.0361999999999999
BASELINE+TOP5+MEDIAN,1529_volcanoes-a3,0.03635
BASELINE+TOP5+MEDIAN,1530_volcanoes-a4,0.0263
BASELINE+TOP5+MEDIAN,1535_volcanoes-b5,0.0474749999999999
BASELINE+TOP5+MEDIAN,1538_volcanoes-d1,0.193225
BASELINE+TOP5+MEDIAN,1539_volcanoes-d2,0.3149
BASELINE+TOP5+MEDIAN,1540_volcanoes-d3,0.03285
BASELINE+TOP5+MEDIAN,1541_volcanoes-d4,0.3515999999999999
BASELINE+TOP5+MEDIAN,1547_autoUniv-au1-1000,0.29755
BASELINE+TOP5+MEDIAN,1559_breast-tissue,0.0717
BASELINE+TOP5+MEDIAN,1565_heart-h,0.0631999999999999
BASELINE+TOP5+MEDIAN,1566_hill-valley,0.1291
BASELINE+TOP5+MEDIAN,1570_wilt,0.2516999999999999
BASELINE+TOP5+MEDIAN,1600_SPECTF,0.0643499999999999
BASELINE+TOP5+MEDIAN,16_mfeat-karhunen,0.01885
BASELINE+TOP5+MEDIAN,182_satimage,0.00485
BASELINE+TOP5+MEDIAN,187_wine,0.02675
BASELINE+TOP5+MEDIAN,18_mfeat-morphological,0.003975
BASELINE+TOP5+MEDIAN,20_mfeat-pixel,0.0144749999999999
BASELINE+TOP5+MEDIAN,22_mfeat-zernike,0.0421499999999999
BASELINE+TOP5+MEDIAN,23_cmc,0.03235
BASELINE+TOP5+MEDIAN,28_optdigits,0.0215
BASELINE+TOP5+MEDIAN,292_Australian,0.0137499999999999
BASELINE+TOP5+MEDIAN,294_satellite_image,0.0097499999999999
BASELINE+TOP5+MEDIAN,30_page-blocks,0.014975
BASELINE+TOP5+MEDIAN,311_oil_spill,0.1316
BASELINE+TOP5+MEDIAN,312_scene,0.0070249999999999
BASELINE+TOP5+MEDIAN,316_yeast_ml8,0.4817
BASELINE+TOP5+MEDIAN,329_hayes-roth,0.0577
BASELINE+TOP5+MEDIAN,333_monks-problems-1,0.0571
BASELINE+TOP5+MEDIAN,334_monks-problems-2,0.2916249999999999
BASELINE+TOP5+MEDIAN,335_monks-problems-3,0.037075
BASELINE+TOP5+MEDIAN,336_SPECT,0.17115
BASELINE+TOP5+MEDIAN,36_segment,0.00635
BASELINE+TOP5+MEDIAN,375_JapaneseVowels,0.0068999999999999
BASELINE+TOP5+MEDIAN,377_synthetic_control,0.00305
BASELINE+TOP5+MEDIAN,37_diabetes,0.0515499999999999
BASELINE+TOP5+MEDIAN,40474_thyroid-allbp,0.0283
BASELINE+TOP5+MEDIAN,40475_thyroid-allhyper,0.05245
BASELINE+TOP5+MEDIAN,40496_LED-display-domain-7digit,0.089425
BASELINE+TOP5+MEDIAN,40733_yeast,0.051125
BASELINE+TOP5+MEDIAN,40877_seeds,0.01795
BASELINE+TOP5+MEDIAN,40_sonar,0.0233499999999999
BASELINE+TOP5+MEDIAN,43_haberman,0.1299999999999999
BASELINE+TOP5+MEDIAN,44_spambase,0.006925
BASELINE+TOP5+MEDIAN,450_analcatdata_lawsuit,0.25625
BASELINE+TOP5+MEDIAN,4538_GesturePhaseSegmentationProcessed,0.04
BASELINE+TOP5+MEDIAN,458_analcatdata_authorship,0.0038
BASELINE+TOP5+MEDIAN,461_analcatdata_creditscore,0.0446999999999999
BASELINE+TOP5+MEDIAN,463_backache,0.3275499999999999
BASELINE+TOP5+MEDIAN,464_prnn_synth,0.0438749999999999
BASELINE+TOP5+MEDIAN,48_tae,0.2656
BASELINE+TOP5+MEDIAN,53_heart-statlog,0.1236
BASELINE+TOP5+MEDIAN,54_vehicle,0.0279499999999999
BASELINE+TOP5+MEDIAN,59_ionosphere,0.07495
BASELINE+TOP5+MEDIAN,60_waveform-5000,0.0119499999999999
BASELINE+TOP5+MEDIAN,61_iris,0.0275249999999999
BASELINE+TOP5+MEDIAN,679_rmftsa_sleepdata,0.5
BASELINE+TOP5+MEDIAN,694_diggle_table_a2,0.0133499999999999
BASELINE+TOP5+MEDIAN,AedesQuinx,0.0146999999999999
BASELINE+TOP5+MEDIAN,AedesSex,0.0057
BASELINE+TOP5+MEDIAN,anuranCalls,0.0103
BASELINE+TOP5+MEDIAN,ArabicDigit,0.0033749999999999
BASELINE+TOP5+MEDIAN,BNG,0.0047499999999999
BASELINE+TOP5+MEDIAN,click-prediction,0.06065
BASELINE+TOP5+MEDIAN,cmc,0.1099499999999999
BASELINE+TOP5+MEDIAN,covtype_reduced,0.0273499999999999
BASELINE+TOP5+MEDIAN,default_credit_card_clients,0.1134499999999999
BASELINE+TOP5+MEDIAN,eeg,0.0712
BASELINE+TOP5+MEDIAN,HTRU,0.03235
BASELINE+TOP5+MEDIAN,jm1-processed,0.0564
BASELINE+TOP5+MEDIAN,letter-recognition,0.5
BASELINE+TOP5+MEDIAN,magic,0.0199999999999999
BASELINE+TOP5+MEDIAN,mozilla,0.0159499999999999
BASELINE+TOP5+MEDIAN,namao,0.0066
BASELINE+TOP5+MEDIAN,occupancy,0.0047
BASELINE+TOP5+MEDIAN,phoneme,0.02225
BASELINE+TOP5+MEDIAN,spambase,0.009
BASELINE+TOP5+MEDIAN,winetype,0.0033499999999999
BASELINE+TOP5+WEIGHTED,1043_ada_agnostic,0.0870041569189993
BASELINE+TOP5+WEIGHTED,1048_jEdit_4,0.1812116979227498
BASELINE+TOP5+WEIGHTED,1049_pc4,0.0429305240365649
BASELINE+TOP5+WEIGHTED,1050_pc3,0.362359943931272
BASELINE+TOP5+WEIGHTED,1054_mc2,0.0507491533256457
BASELINE+TOP5+WEIGHTED,1056_mc1,0.090702820047031
BASELINE+TOP5+WEIGHTED,1061_ar4,0.2187873364590066
BASELINE+TOP5+WEIGHTED,1065_kc3,0.4516597515214604
BASELINE+TOP5+WEIGHTED,1066_kc1-binary,0.0255249318062153
BASELINE+TOP5+WEIGHTED,1068_pc1,0.4921692698580191
BASELINE+TOP5+WEIGHTED,1069_pc2,0.4571208123718318
BASELINE+TOP5+WEIGHTED,1071_mw1,0.1159643385755986
BASELINE+TOP5+WEIGHTED,1073_jEdit_4,0.1756383084834724
BASELINE+TOP5+WEIGHTED,1075_datatrieve,0.1788230843896378
BASELINE+TOP5+WEIGHTED,1115_teachingAssistant,0.2174480091117921
BASELINE+TOP5+WEIGHTED,1121_badges2,0.0021178720885415
BASELINE+TOP5+WEIGHTED,1167_pc1_req,0.1082084894891644
BASELINE+TOP5+WEIGHTED,11_balance-scale,0.0242312250757002
BASELINE+TOP5+WEIGHTED,12_mfeat-factors,0.009945063210262
BASELINE+TOP5+WEIGHTED,1456_appendicitis,0.1506299006222574
BASELINE+TOP5+WEIGHTED,1460_banana,0.1444830363551734
BASELINE+TOP5+WEIGHTED,1462_banknote-authentication,0.0054848305569208
BASELINE+TOP5+WEIGHTED,1464_blood-transfusion-service-center,0.1517341483507216
BASELINE+TOP5+WEIGHTED,1465_breast-tissue,0.1503580315505707
BASELINE+TOP5+WEIGHTED,1466_cardiotocography,0.001892908924105
BASELINE+TOP5+WEIGHTED,1467_climate-model-simulation-crashes,0.0851039647963842
BASELINE+TOP5+WEIGHTED,1473_fertility,0.2632132995762329
BASELINE+TOP5+WEIGHTED,1475_first-order-theorem-proving,0.0478323264576638
BASELINE+TOP5+WEIGHTED,1479_hill-valley,0.0564459073359974
BASELINE+TOP5+WEIGHTED,1484_lsvt,0.1014756901409751
BASELINE+TOP5+WEIGHTED,1485_madelon,0.077578800308022
BASELINE+TOP5+WEIGHTED,1487_ozone-level-8hr,0.1275307619604363
BASELINE+TOP5+WEIGHTED,1488_parkinsons,0.0346085618783151
BASELINE+TOP5+WEIGHTED,1489_phoneme,0.0374644129439708
BASELINE+TOP5+WEIGHTED,1490_planning-relax,0.4485269531517696
BASELINE+TOP5+WEIGHTED,1494_qsar-biodeg,0.0406808411927432
BASELINE+TOP5+WEIGHTED,1495_qualitative-bankruptcy,0.0467872415130277
BASELINE+TOP5+WEIGHTED,1496_ringnorm,0.0342427732725503
BASELINE+TOP5+WEIGHTED,1497_wall-robot-navigation,0.0234375390912386
BASELINE+TOP5+WEIGHTED,1498_sa-heart,0.0430151938347558
BASELINE+TOP5+WEIGHTED,14_mfeat-fourier,0.0105785612899973
BASELINE+TOP5+WEIGHTED,1501_semeion,0.0355994219326255
BASELINE+TOP5+WEIGHTED,1504_steel-plates-fault,0.0019978026046117
BASELINE+TOP5+WEIGHTED,1506_thoracic-surgery,0.3258315273165805
BASELINE+TOP5+WEIGHTED,1507_twonorm,0.0060550128220377
BASELINE+TOP5+WEIGHTED,1508_user-knowledge,0.0231375178474668
BASELINE+TOP5+WEIGHTED,1510_wdbc,0.0093908354746046
BASELINE+TOP5+WEIGHTED,1511_wholesale-customers,0.0164898100354666
BASELINE+TOP5+WEIGHTED,1512_heart-long-beach,0.3131660324200195
BASELINE+TOP5+WEIGHTED,1519_robot-failures-lp4,0.0357680549006043
BASELINE+TOP5+WEIGHTED,1520_robot-failures-lp5,0.2204206471502385
BASELINE+TOP5+WEIGHTED,1523_vertebra-column,0.0107190986053236
BASELINE+TOP5+WEIGHTED,1526_wall-robot-navigation,0.0327481751827394
BASELINE+TOP5+WEIGHTED,1527_volcanoes-a1,0.0175479068295382
BASELINE+TOP5+WEIGHTED,1528_volcanoes-a2,0.0338450982928444
BASELINE+TOP5+WEIGHTED,1529_volcanoes-a3,0.0342237925541174
BASELINE+TOP5+WEIGHTED,1530_volcanoes-a4,0.0388827348612269
BASELINE+TOP5+WEIGHTED,1535_volcanoes-b5,0.0537593948035
BASELINE+TOP5+WEIGHTED,1538_volcanoes-d1,0.1615023128967357
BASELINE+TOP5+WEIGHTED,1539_volcanoes-d2,0.1919167425434317
BASELINE+TOP5+WEIGHTED,1540_volcanoes-d3,0.0834964901112365
BASELINE+TOP5+WEIGHTED,1541_volcanoes-d4,0.3087522282804343
BASELINE+TOP5+WEIGHTED,1547_autoUniv-au1-1000,0.2815323775777332
BASELINE+TOP5+WEIGHTED,1559_breast-tissue,0.1191148957055151
BASELINE+TOP5+WEIGHTED,1565_heart-h,0.0612073257951634
BASELINE+TOP5+WEIGHTED,1566_hill-valley,0.1343408892149489
BASELINE+TOP5+WEIGHTED,1570_wilt,0.1650912838057386
BASELINE+TOP5+WEIGHTED,1600_SPECTF,0.0558360850950107
BASELINE+TOP5+WEIGHTED,16_mfeat-karhunen,0.022273797980558
BASELINE+TOP5+WEIGHTED,182_satimage,0.0041799753940018
BASELINE+TOP5+WEIGHTED,187_wine,0.0261848595039114
BASELINE+TOP5+WEIGHTED,18_mfeat-morphological,0.0044042728828271
BASELINE+TOP5+WEIGHTED,20_mfeat-pixel,0.0145063084202769
BASELINE+TOP5+WEIGHTED,22_mfeat-zernike,0.0423291901722843
BASELINE+TOP5+WEIGHTED,23_cmc,0.0686892075106501
BASELINE+TOP5+WEIGHTED,28_optdigits,0.024702542292146
BASELINE+TOP5+WEIGHTED,292_Australian,0.0214309887245894
BASELINE+TOP5+WEIGHTED,294_satellite_image,0.0099424316838337
BASELINE+TOP5+WEIGHTED,30_page-blocks,0.0111575154959779
BASELINE+TOP5+WEIGHTED,311_oil_spill,0.0885346089163742
BASELINE+TOP5+WEIGHTED,312_scene,0.0089069687933041
BASELINE+TOP5+WEIGHTED,316_yeast_ml8,0.407636123341535
