abs-error-CC,abs-error-CC-predicted,abs-error-ACC,abs-error-ACC-predicted,abs-error-PACC,abs-error-PACC-predicted,abs-error-PCC,abs-error-PCC-predicted,abs-error-SMM,abs-error-SMM-predicted,abs-error-HDy,abs-error-HDy-predicted,abs-error-DyS,abs-error-DyS-predicted,abs-error-SORD,abs-error-SORD-predicted,abs-error-MS,abs-error-MS-predicted,abs-error-MAX,abs-error-MAX-predicted,abs-error-X,abs-error-X-predicted,abs-error-ideal,quantifier-ideal,quantifier-ideal-num,abs-error-recommended,quantifier-recommended,quantifier-recommended-num,rank-1,rank-2,rank-3,rank-4,rank-5,rank-6,rank-7,rank-8,rank-9,rank-10,rank-11
0.1723,0.14165466666666668,0.06805,0.1038905,0.18515,0.1686031,0.18395,0.1623964166666667,0.0571,0.12985650000000004,0.0632,0.10795316666666667,0.049400000000000006,0.08818083333333332,0.0574,0.09440399999999999,0.05745,0.12335924999999998,0.06344999999999999,0.140327125,0.06605,0.135093,0.049400000000000006,DyS,6,0.08818083333333332,DyS,6,6,7,1,5,8,4,10,9,0,3,2
0.1125,0.1591853333333334,0.0349,0.08342049999999997,0.0557,0.20035813333333327,0.10800000000000001,0.15480600000000003,0.029450000000000004,0.062355500000000015,0.03665,0.07104124999999999,0.028050000000000002,0.04758050000000003,0.029249999999999998,0.04831649999999997,0.029449999999999997,0.07130250000000005,0.0356,0.053635,0.0369,0.07843725,0.028050000000000002,DyS,6,0.04758050000000003,DyS,6,6,7,9,4,5,8,10,1,3,0,2
0.00975,0.12967900000000002,0.0101,0.05352574999999996,0.01,0.11495449999999993,0.024,0.14345199999999997,0.009000000000000001,0.03479850000000002,0.00825,0.055312499999999966,0.0067,0.031135500000000014,0.00805,0.03558116666666667,0.0083,0.04973800000000004,0.00895,0.04627849999999999,0.0101,0.03741999999999999,0.0067,DyS,6,0.031135500000000014,DyS,6,6,4,7,10,9,8,1,5,2,0,3
0.15365,0.16193716666666672,0.0664,0.14235974999999992,0.1516,0.13491800000000004,0.16469999999999999,0.14790550000000008,0.04685,0.05946250000000003,0.043,0.11346949999999997,0.04135,0.10278650000000003,0.0496,0.06732000000000006,0.04565,0.09746765000000003,0.06215,0.11679249999999994,0.0748,0.072164,0.04135,DyS,6,0.05946250000000003,SMM,4,4,7,10,8,6,5,9,2,1,3,0
0.17059999999999997,0.14280725000000005,0.04505,0.071723875,0.061450000000000005,0.13756754166666668,0.18285,0.1462995,0.0337,0.06308833333333336,0.06555,0.042600083333333344,0.032850000000000004,0.045155499999999994,0.0335,0.04940141666666665,0.0346,0.059707000000000024,0.0388,0.066757,0.04165,0.05508566666666667,0.032850000000000004,DyS,6,0.042600083333333344,HDy,5,5,6,7,10,8,4,9,1,2,0,3
0.1261,0.17622249999999998,0.04755,0.187145225,0.21539999999999998,0.134542,0.22625,0.15767750000000005,0.07575,0.14261416666666674,0.04775,0.25516266666666676,0.04775,0.25584216666666665,0.0525,0.12539995238095247,0.04755,0.1771709999999999,0.04755,0.16583574999999995,0.04755,0.15134002499999996,0.04755,ACC,1,0.12539995238095247,SORD,7,7,2,4,10,3,9,0,8,1,5,6
0.09285,0.20896350000000008,0.04535,0.10385749999999995,0.0635,0.10802125000000004,0.1255,0.13116374999999997,0.03655,0.07062900000000004,0.042199999999999994,0.07935000000000002,0.03305,0.0518465,0.0368,0.034838166666666684,0.0359,0.08299175000000002,0.04,0.04957499999999999,0.0458,0.1009650000000001,0.03305,DyS,6,0.034838166666666684,SORD,7,7,9,6,4,5,8,10,1,2,3,0
0.06995,0.11588766666666672,0.03165,0.04381949999999998,0.056299999999999996,0.11274808333333335,0.10785,0.14790400000000006,0.0308,0.043292166666666666,0.02955,0.04126125,0.02605,0.03108450000000001,0.02885,0.03872249999999999,0.0288,0.04568900000000003,0.03335,0.045157499999999996,0.0336,0.041795999999999986,0.02605,DyS,6,0.03108450000000001,DyS,6,6,7,5,10,4,1,9,8,2,0,3
0.02265,0.31256637499999973,0.0147,0.1492379999999999,0.01985,0.357609,0.029750000000000002,0.2514330000000002,0.01895,0.07776599999999996,0.0242,0.11983000000000002,0.0109,0.07924200000000005,0.0126,0.0837553333333334,0.014750000000000001,0.11277499999999986,0.014950000000000001,0.09282091666666664,0.014199999999999999,0.10672883333333343,0.0109,DyS,6,0.07776599999999996,SMM,4,4,6,7,9,10,8,5,1,3,0,2
0.43134999999999996,0.12063908333333345,0.1733,0.06254660000000001,0.5,0.12971875,0.315,0.13160933333333338,0.1118,0.04930550000000001,0.1496,0.05038243333333336,0.09785,0.049175000000000024,0.1059,0.03480949999999999,0.1389,0.06518450000000003,0.11359999999999999,0.05337433333333329,0.11699999999999999,0.057571,0.09785,DyS,6,0.03480949999999999,SORD,7,7,6,4,5,9,10,1,8,0,2,3
0.06035,0.14097549999999998,0.020649999999999998,0.06361549999999999,0.02005,0.1380319166666667,0.06985000000000001,0.1711001666666667,0.0174,0.0649625,0.03325,0.06571966666666668,0.0131,0.05761716666666665,0.01615,0.056006500000000035,0.01665,0.05596800000000005,0.01735,0.05777045833333335,0.0183,0.06358280833333335,0.0131,DyS,6,0.05596800000000005,MS,8,8,7,6,9,10,1,4,5,2,0,3
0.1461,0.12832750000000004,0.060200000000000004,0.06854499999999994,0.10550000000000001,0.09049216666666667,0.18725000000000003,0.14545825000000007,0.052450000000000004,0.04157800000000002,0.0562,0.03595791666666669,0.05045,0.026237999999999994,0.05140000000000001,0.041971000000000036,0.052250000000000005,0.06621750000000005,0.06355000000000001,0.05452299999999998,0.060200000000000004,0.06307489999999999,0.05045,DyS,6,0.026237999999999994,DyS,6,6,5,4,7,9,10,8,1,2,0,3
0.5,0.2761409999999998,0.5,0.2173844999999999,0.3243,0.2757920000000001,0.3243,0.19651033333333331,0.1074,0.28743949999999985,0.09494999999999999,0.3250672500000001,0.49155,0.2926594999999997,0.09815,0.2563249999999999,0.5,0.23904674999999986,0.10975,0.31302049999999987,0.10975,0.2788289999999999,0.09494999999999999,HDy,5,0.19651033333333331,PCC,3,3,1,8,7,2,0,10,4,6,9,5
0.18350000000000002,0.0883475,0.0599,0.07186500000000003,0.128,0.08212449999999999,0.1844,0.12558600000000003,0.05,0.04141650000000003,0.08355,0.08848200000000003,0.0518,0.04634850000000002,0.05035,0.030996499999999996,0.04905,0.050700500000000016,0.0591,0.04753049999999999,0.0591,0.03999349999999999,0.04905,MS,8,0.030996499999999996,SORD,7,7,10,4,6,9,8,1,2,0,5,3
0.09540000000000001,0.12728608333333336,0.04195,0.06562425000000001,0.1323,0.17298383333333334,0.17800000000000002,0.16035866666666665,0.042199999999999994,0.04818250000000002,0.04305,0.06153679166666664,0.0369,0.03650250000000003,0.04095,0.044737333333333344,0.04020000000000001,0.04842950000000003,0.0432,0.05058509523809523,0.043550000000000005,0.06027849999999999,0.0369,DyS,6,0.03650250000000003,DyS,6,6,7,4,8,9,10,5,1,0,3,2
0.0416,0.20412250000000004,0.02145,0.14801250000000002,0.0264,0.2291476666666667,0.05775,0.1715078333333333,0.0188,0.12825699999999995,0.02205,0.29116000000000003,0.016300000000000002,0.2644124999999999,0.01815,0.11059966666666667,0.01895,0.2079279999999999,0.0197,0.30562266666666665,0.020100000000000003,0.2360015,0.016300000000000002,DyS,6,0.11059966666666667,SORD,7,7,4,1,3,0,8,2,10,6,5,9
0.0094,0.19284910000000002,0.0076,0.09142000000000002,0.027450000000000002,0.1216385833333333,0.0258,0.1717369999999999,0.0079,0.047446000000000016,0.01655,0.04781725,0.0073,0.05045549999999999,0.0069500000000000004,0.05025150000000002,0.0069500000000000004,0.08300824999999998,0.008,0.05846066666666665,0.00915,0.08607749999999996,0.0069500000000000004,SORD,7,0.047446000000000016,SMM,4,4,5,7,6,9,8,10,1,2,3,0
0.14,0.1984625,0.0718,0.11426875000000004,0.0643,0.15510037500000004,0.15675,0.15412749999999997,0.06175,0.14902916666666668,0.055,0.14362683333333323,0.02725,0.15381199999999998,0.056600000000000004,0.07975265000000004,0.06565,0.13857199999999997,0.0333,0.14502233333333328,0.030600000000000002,0.17258449999999992,0.02725,DyS,6,0.07975265000000004,SORD,7,7,1,8,5,9,4,6,3,2,10,0
0.5,0.1256384642857144,0.5,0.050681625000000015,0.2602,0.12336049999999997,0.2602,0.12963249999999996,0.24835000000000002,0.053851700000000016,0.5,0.05768783333333331,0.5,0.04080116666666668,0.22704999999999997,0.035448999999999994,0.5,0.05047650000000004,0.35369999999999996,0.04056266666666668,0.35369999999999996,0.054014166666666696,0.22704999999999997,SORD,7,0.035448999999999994,SORD,7,7,9,6,8,1,4,10,5,2,0,3
0.01145,0.15797800000000006,0.00845,0.35162449999999984,0.0169,0.24404842499999999,0.030600000000000002,0.16182250000000006,0.0073,0.33280750000000003,0.022000000000000002,0.3238485000000001,0.00575,0.33522650000000015,0.0059,0.3168595000000001,0.0064,0.2649535000000001,0.0060999999999999995,0.34410799999999975,0.0060999999999999995,0.3458144999999999,0.00575,DyS,6,0.15797800000000006,CC,0,0,3,2,8,7,5,4,6,9,10,1
0.24645,0.1546010000000001,0.1012,0.10041999999999993,0.1285,0.20366258333333334,0.23115,0.11055337499999995,0.06305000000000001,0.07048000000000003,0.07605,0.06693375000000003,0.0554,0.051410500000000026,0.05835,0.10562300000000001,0.07655,0.08591550000000002,0.06355000000000001,0.09155174999999999,0.0673,0.08717000000000004,0.0554,DyS,6,0.051410500000000026,DyS,6,6,5,4,8,10,9,1,7,3,0,2
0.00895,0.21037765000000003,0.006750000000000001,0.12193399999999995,0.015449999999999998,0.2194655000000001,0.01915,0.19276875000000007,0.005849999999999999,0.07578500000000003,0.0087,0.07820967500000005,0.0042,0.07031250000000001,0.0053,0.07095150000000001,0.005600000000000001,0.083189,0.0079,0.089110625,0.0057,0.09028775,0.0042,DyS,6,0.07031250000000001,DyS,6,6,7,4,5,8,9,10,1,3,0,2
0.07214999999999999,0.14683650000000012,0.0725,0.13900450000000003,0.06895000000000001,0.09276050000000005,0.13775,0.16413925000000007,0.05005,0.041972000000000016,0.03275,0.06319249999999998,0.03315,0.05945299999999997,0.05485,0.04353300000000002,0.04865,0.1029485,0.09185,0.05222440000000002,0.09185,0.051290666666666686,0.03275,HDy,5,0.041972000000000016,SMM,4,4,7,10,9,6,5,2,8,1,0,3
0.19024999999999997,0.17202766666666672,0.0701,0.07713,0.28495000000000004,0.13990916666666664,0.15345,0.18643199999999996,0.04415,0.05785600000000001,0.04,0.061559650000000035,0.0308,0.04821200000000002,0.048600000000000004,0.05016833333333334,0.046450000000000005,0.07026450000000002,0.0417,0.07021137500000002,0.053950000000000005,0.06347500000000005,0.0308,DyS,6,0.04821200000000002,DyS,6,6,7,4,5,10,9,8,1,2,0,3
0.047599999999999996,0.21458350000000007,0.0287,0.1531725,0.03475,0.2579325333333333,0.0622,0.1924831666666666,0.02205,0.1309585000000001,0.01905,0.09882104166666673,0.01915,0.13937399999999994,0.0229,0.1066985,0.02245,0.15326449999999991,0.027549999999999998,0.16225175,0.027549999999999998,0.19627199999999995,0.01905,HDy,5,0.09882104166666673,HDy,5,5,7,4,6,1,8,9,3,10,0,2
0.1442,0.16783650000000003,0.06105000000000001,0.24064635714285706,0.14615,0.148471125,0.18345,0.14870949999999997,0.05665,0.18557649999999998,0.07100000000000001,0.21739699999999995,0.051550000000000006,0.23019499999999998,0.051500000000000004,0.16953150000000006,0.053200000000000004,0.204532,0.0518,0.25647299999999995,0.0679,0.19846999999999998,0.051500000000000004,SORD,7,0.148471125,PACC,2,2,3,0,7,4,10,8,5,6,1,9
0.0378,0.1460649,0.01815,0.09930750000000003,0.1722,0.12955733333333336,0.14865,0.12546300000000005,0.018000000000000002,0.08706799999999999,0.0187,0.1309985000000001,0.014199999999999999,0.099094,0.0155,0.0723565,0.016200000000000003,0.10561149999999998,0.0147,0.12847233333333336,0.0202,0.134801,0.014199999999999999,DyS,6,0.0723565,SORD,7,7,4,6,1,8,3,9,2,5,10,0
0.43160000000000004,0.10324500000000005,0.2871,0.06750750000000003,0.5,0.10480049999999996,0.2594,0.13347516666666664,0.1905,0.0419705,0.18655000000000002,0.042432750000000005,0.18135,0.04934700000000004,0.19740000000000002,0.054405500000000044,0.25635,0.033658,0.2354,0.04965749999999999,0.26815,0.061646000000000006,0.18135,DyS,6,0.033658,MS,8,8,4,5,6,9,7,10,1,0,2,3
0.5,0.17165935000000004,0.5,0.19781774999999985,0.447,0.24958416666666672,0.447,0.19445779166666674,0.53525,0.22388550000000013,0.5,0.20710800000000013,0.5,0.272505333333333,0.51055,0.18040816666666679,0.5,0.22622099999999987,0.5,0.18637849999999992,0.5,0.21234416666666647,0.447,PACC,2,0.17165935000000004,CC,0,0,7,9,3,1,5,10,4,8,2,6
0.42395000000000005,0.24715099999999993,0.24695,0.2101564999999999,0.5,0.28347675,0.26425,0.18894532142857132,0.3329,0.1594355000000001,0.061450000000000005,0.16467150000000014,0.16535,0.18669349999999987,0.13620000000000002,0.1815573333333333,0.29469999999999996,0.23700199999999988,0.1504,0.20417199999999996,0.38935000000000003,0.1950230833333333,0.061450000000000005,HDy,5,0.1594355000000001,SMM,4,4,5,7,6,3,10,9,1,8,0,2
0.01485,0.1652984,0.0114,0.12598900000000005,0.011699999999999999,0.14582149999999994,0.01975,0.12926312499999998,0.0097,0.07727149999999999,0.00865,0.09752449999999997,0.00795,0.1409650000000001,0.009500000000000001,0.05640500000000001,0.00945,0.13534149999999998,0.0114,0.13571000000000003,0.0114,0.11157950000000001,0.00795,DyS,6,0.05640500000000001,SORD,7,7,4,5,10,1,3,8,9,6,2,0
0.0901,0.11100570000000001,0.0333,0.06241750000000002,0.0668,0.13700941666666663,0.12015,0.12595399999999993,0.032,0.04841150000000002,0.03525,0.07207858333333332,0.024050000000000002,0.054382000000000034,0.02765,0.03838350000000002,0.03195,0.06445400000000005,0.0333,0.0486485,0.0365,0.05337399999999997,0.024050000000000002,DyS,6,0.03838350000000002,SORD,7,7,4,9,10,6,1,8,5,0,3,2
0.27649999999999997,0.215746,0.563,0.27483550000000007,0.5,0.23000466666666675,0.263,0.19745449999999995,0.5193,0.2629806,0.3979,0.3257625,0.54145,0.3369564999999999,0.42424999999999996,0.30379000000000017,0.5015,0.2929465,0.43310000000000004,0.2709172499999998,0.563,0.24221349999999991,0.263,PCC,3,0.19745449999999995,PCC,3,3,0,2,10,4,9,1,8,7,5,6
0.1818,0.17626375,0.1177,0.2087985,0.1925,0.19863350000000005,0.24165,0.113813,0.12325000000000001,0.13801800000000003,0.12135,0.2393915000000001,0.1139,0.2548114999999999,0.11715,0.13208000000000006,0.12990000000000002,0.2458285,0.12240000000000001,0.2862154999999999,0.1177,0.25385549999999996,0.1139,DyS,6,0.113813,PCC,3,3,7,4,0,2,1,5,8,10,6,9
0.10355,0.14939149999999998,0.049400000000000006,0.13595949999999998,0.1291,0.14791849999999993,0.1739,0.14721849999999995,0.04775,0.07065500000000002,0.04905,0.09734400000000003,0.03895,0.088122,0.0446,0.036652500000000005,0.0478,0.12156975000000009,0.05115,0.09294050000000001,0.049400000000000006,0.1232255,0.03895,DyS,6,0.036652500000000005,SORD,7,7,4,6,9,5,8,10,1,3,2,0
0.43329999999999996,0.16563149999999996,0.35695,0.09351649999999996,0.5,0.12826315000000002,0.26580000000000004,0.15145871666666666,0.38295,0.052165000000000024,0.28565,0.07833449999999999,0.3189,0.07065099999999999,0.39135,0.038834,0.37829999999999997,0.08069337500000003,0.45695,0.060996500000000016,0.42729999999999996,0.12117066666666666,0.26580000000000004,PCC,3,0.038834,SORD,7,7,4,9,6,5,8,1,10,2,3,0
0.0898,0.13934050000000006,0.04535,0.09643550000000001,0.06709999999999999,0.11600533333333334,0.12795,0.17354783333333335,0.03485,0.062489499999999996,0.0379,0.12950399999999998,0.03425,0.063571,0.03645,0.05677599999999999,0.03585,0.09952530000000002,0.04335,0.07299199999999995,0.0461,0.09538900000000006,0.03425,DyS,6,0.05677599999999999,SORD,7,7,4,6,9,10,1,8,2,5,0,3
0.049100000000000005,0.08257549999999998,0.0246,0.036593000000000014,0.0879,0.11322650000000006,0.11904999999999999,0.11711750000000007,0.02305,0.032749500000000015,0.025,0.04996999999999999,0.0204,0.047209500000000036,0.02075,0.026983,0.02085,0.05766600000000002,0.025150000000000002,0.045006500000000005,0.02505,0.0562,0.0204,DyS,6,0.026983,SORD,7,7,4,1,9,6,5,10,8,0,2,3
0.0143,0.21789699999999995,0.0078000000000000005,0.18352690000000002,0.03145,0.2356326666666667,0.04535,0.19698858333333333,0.0121,0.12269150000000006,0.02875,0.17832975,0.0088,0.17353849999999993,0.00715,0.1191005,0.00705,0.18328799999999987,0.00525,0.17493950000000003,0.005849999999999999,0.1744349999999999,0.00525,MAX,9,0.1191005,SORD,7,7,4,6,10,9,5,8,1,3,0,2
0.00095,0.18982100000000013,0.00095,0.12985340000000006,0.0116,0.2020059,0.0116,0.19888699999999995,0.0024,0.07147733333333334,0.0035000000000000005,0.11173059999999997,0.0013,0.08215650000000001,0.0011,0.05134000000000003,0.0015,0.11125249999999998,0.0025,0.09738737499999996,0.0025,0.0872155,0.00095,CC,0,0.05134000000000003,SORD,7,7,4,6,10,9,8,5,1,0,3,2
0.08275,0.2643966666666667,0.03995,0.21602349999999984,0.05195,0.35206649999999995,0.10875,0.2383719999999998,0.0298,0.18354016666666667,0.03245,0.14127233333333333,0.0268,0.13758750000000003,0.030300000000000004,0.15076949999999997,0.03025,0.240148,0.0431,0.1998075,0.03975,0.23876250000000002,0.0268,DyS,6,0.13758750000000003,DyS,6,6,5,7,4,9,1,3,10,8,0,2
0.004,0.17659316666666672,0.0051,0.12682179999999998,0.0074,0.21195233333333327,0.010549999999999999,0.13739899999999985,0.006,0.057672500000000036,0.00615,0.11213925,0.0045000000000000005,0.13994916666666665,0.00505,0.05901513333333337,0.0051,0.16846699999999998,0.0054,0.1389562499999999,0.00555,0.12190000000000001,0.004,CC,0,0.057672500000000036,SMM,4,4,7,5,10,1,3,9,6,8,0,2
